[2025-12-17 16:30:55] test_synthetic.py(142) : DEBUG_MODE: False
[2025-12-17 16:30:55] test_synthetic.py(143) : USE_CUDA: True, CUDA_DEVICE_NUM: 0
[2025-12-17 16:30:55] test_synthetic.py(144) : env_params{'mode': 'test', 'data_path': '/public/home/bayp/exp_survey_202509/0_data_survey/survey_synthetic_tsp/test_tsp1000_n128_lkh.txt', 'sub_path': False, 'RRC_budget': 1000}
[2025-12-17 16:30:55] test_synthetic.py(144) : model_params{'mode': 'test', 'embedding_dim': 128, 'sqrt_embedding_dim': 11.313708498984761, 'decoder_layer_num': 6, 'qkv_dim': 16, 'head_num': 8, 'ff_hidden_dim': 512}
[2025-12-17 16:30:55] test_synthetic.py(144) : tester_params{'use_cuda': True, 'cuda_device_num': 0, 'test_episodes': 128, 'test_batch_size': 128}
[2025-12-17 16:30:55] test_synthetic.py(144) : logger_params{'log_file': {'desc': 'test_tsp1000_RRC1000', 'filename': 'run_log.txt', 'filepath': './result_survey_tsp_synthetic/tsp1000/20251217_163055test_tsp1000_RRC1000'}}
[2025-12-17 16:32:34] TSPTester.py(192) : greedy, name:TSP1000, gap:3.116160 %,  Elapsed[1.63m], stu_l:23.838638 , opt_l:23.118198
[2025-12-17 23:54:16] TSPTester.py(256) : RRC step982, name:TSP1000, gap:0.730728 %, Elapsed[7.39h], stu_l:23.287203 , opt_l:23.118198
[2025-12-17 23:55:01] TSPTester.py(256) : RRC step983, name:TSP1000, gap:0.730728 %, Elapsed[7.40h], stu_l:23.287201 , opt_l:23.118198
[2025-12-17 23:55:01] TSPTester.py(256) : RRC step984, name:TSP1000, gap:0.730255 %, Elapsed[7.40h], stu_l:23.287094 , opt_l:23.118198
[2025-12-17 23:55:07] TSPTester.py(256) : RRC step985, name:TSP1000, gap:0.730255 %, Elapsed[7.40h], stu_l:23.287094 , opt_l:23.118198
[2025-12-17 23:55:10] TSPTester.py(256) : RRC step986, name:TSP1000, gap:0.730254 %, Elapsed[7.40h], stu_l:23.287094 , opt_l:23.118198
[2025-12-17 23:55:11] TSPTester.py(256) : RRC step987, name:TSP1000, gap:0.730250 %, Elapsed[7.40h], stu_l:23.287090 , opt_l:23.118198
[2025-12-17 23:55:59] TSPTester.py(256) : RRC step988, name:TSP1000, gap:0.730250 %, Elapsed[7.42h], stu_l:23.287090 , opt_l:23.118198
[2025-12-17 23:56:32] TSPTester.py(256) : RRC step989, name:TSP1000, gap:0.730249 %, Elapsed[7.43h], stu_l:23.287090 , opt_l:23.118198
[2025-12-17 23:57:34] TSPTester.py(256) : RRC step990, name:TSP1000, gap:0.730249 %, Elapsed[7.44h], stu_l:23.287092 , opt_l:23.118198
[2025-12-17 23:57:37] TSPTester.py(256) : RRC step991, name:TSP1000, gap:0.730106 %, Elapsed[7.44h], stu_l:23.287058 , opt_l:23.118198
[2025-12-17 23:57:38] TSPTester.py(256) : RRC step992, name:TSP1000, gap:0.729663 %, Elapsed[7.45h], stu_l:23.286957 , opt_l:23.118198
[2025-12-17 23:58:03] TSPTester.py(256) : RRC step993, name:TSP1000, gap:0.729662 %, Elapsed[7.45h], stu_l:23.286957 , opt_l:23.118198
[2025-12-17 23:58:20] TSPTester.py(256) : RRC step994, name:TSP1000, gap:0.729662 %, Elapsed[7.46h], stu_l:23.286957 , opt_l:23.118198
[2025-12-17 23:59:10] TSPTester.py(256) : RRC step995, name:TSP1000, gap:0.729662 %, Elapsed[7.47h], stu_l:23.286957 , opt_l:23.118198
[2025-12-18 00:00:25] TSPTester.py(256) : RRC step996, name:TSP1000, gap:0.729662 %, Elapsed[7.49h], stu_l:23.286957 , opt_l:23.118198
[2025-12-18 00:00:26] TSPTester.py(256) : RRC step997, name:TSP1000, gap:0.729643 %, Elapsed[7.49h], stu_l:23.286951 , opt_l:23.118198
[2025-12-18 00:00:28] TSPTester.py(256) : RRC step998, name:TSP1000, gap:0.729488 %, Elapsed[7.49h], stu_l:23.286915 , opt_l:23.118198
[2025-12-18 00:00:28] TSPTester.py(256) : RRC step999, name:TSP1000, gap:0.729143 %, Elapsed[7.49h], stu_l:23.286835 , opt_l:23.118198
[2025-12-18 00:00:28] TSPTester.py(106) : episode 128/128, Elapsed[7.49h], Remain[0.00m], Score_teacher:23.1182,Score_studetnt: 23.2868,
[2025-12-18 00:00:28] TSPTester.py(114) :  *** Test Done *** 
[2025-12-18 00:00:28] TSPTester.py(115) :  Teacher SCORE: 23.1182 
[2025-12-18 00:00:28] TSPTester.py(116) :  Student SCORE: 23.2868 
[2025-12-18 00:00:28] TSPTester.py(117) :  Gap: 0.7291%
[2025-12-18 00:00:28] TSPTester.py(118) :  Total Test Time: 26972.83 sec, 449.55 min, 7.49 hr 
[2025-12-18 00:00:28] TSPTester.py(120) :  Avg. Test Time per Episode: 210.73 sec 
